Dataset,Attack,Resolution,AddressSize,BloomSize,Hash,TrainTime_s,InferTime_Adv_s,Acc_Drop_pp,Clean_Acc,Clean_Precision,Clean_Recall,Clean_F1,Clean_MCC,Clean_FAR,Clean_ASR,Clean_AUC,Clean_PR_AUC,Clean_F1_Macro,Clean_Miss_ddos,Clean_Miss_dos,Clean_Miss_reconnaissance,Clean_Miss_theft,Adv_Acc,Adv_Precision,Adv_Recall,Adv_F1,Adv_MCC,Adv_FAR,Adv_ASR,Adv_AUC,Adv_PR_AUC,Adv_F1_Macro,Adv_Miss_ddos,Adv_Miss_dos,Adv_Miss_reconnaissance,Adv_Miss_theft
Bot-IoT,RANDOM_LINF,32,20,2048,2,80.4615006998647,7.856943199876696,45.59224394853529,0.9999273097332267,0.9999182283773289,0.9999273097332267,0.9999226102468546,0.9998604618312615,0.06666666666666667,0.0,0.9999170099826543,0.997672045082869,0.793006692730117,0.0,0.0,0.0,0.0,0.5440048702478738,0.533833622614807,0.5440048702478738,0.5215200219542047,0.10516156699001018,1.0,0.0003362383111749257,0.7924397891915138,0.2549921953955512,0.26634058149403506,0.00017307326191176725,0.00028244028405422856,0.004827330115113257,0.0
Bot-IoT,RANDOM_L2,32,20,2048,2,80.4615006998647,7.800300700124353,46.93701388384096,0.9999273097332267,0.9999182283773289,0.9999273097332267,0.9999226102468546,0.9998604618312615,0.06666666666666667,0.0,0.9999170099826543,0.997672045082869,0.793006692730117,0.0,0.0,0.0,0.0,0.5305571708948171,0.5182137783804027,0.5305571708948171,0.505222558725024,0.0742625429948806,1.0,0.0003816759207931589,0.6344512743765186,0.2323954734393215,0.23797581826378428,0.0002942245452500043,0.000302614590058102,0.003713330857779428,0.0
Bot-IoT,C&W,16,10,2048,2,71.26049989997409,6.658991900039837,0.0,0.9999363960165734,0.9999273131144066,0.9999363960165734,0.999931696510239,0.999877903374699,0.06666666666666667,0.0,0.9578151717165749,0.8533137826644284,0.793010440911761,0.0,0.0,0.0,0.0,0.9999363960165734,0.9999273131144066,0.9999363960165734,0.999931696510239,0.999877903374699,0.06666666666666667,0.0,0.9578151717165749,0.8533137826644284,0.793010440911761,0.0,0.0,0.0,0.0
Bot-IoT,C&W,16,20,2048,2,46.09648420009762,3.856690299930051,0.0,0.9999273097332267,0.9999182335766302,0.9999273097332267,0.9999221203967694,0.9998604608240828,0.13333333333333333,0.0,0.9976401964600461,0.7847232679923197,0.7855841657210064,0.0,0.0,0.0,0.0,0.9999273097332267,0.9999182335766302,0.9999273097332267,0.9999221203967694,0.9998604608240828,0.13333333333333333,0.0,0.9976401964600461,0.7847232679923197,0.7855841657210064,0.0,0.0,0.0,0.0
Bot-IoT,C&W,32,10,2048,2,129.1523114000447,13.062496399972588,0.0,0.9999363960165734,0.9999273131144066,0.9999363960165734,0.999931696510239,0.999877903374699,0.06666666666666667,0.0,0.9691458391047417,0.8327761476576783,0.793010440911761,0.0,0.0,0.0,0.0,0.9999363960165734,0.9999273131144066,0.9999363960165734,0.999931696510239,0.999877903374699,0.06666666666666667,0.0,0.9691458391047417,0.8327761476576783,0.793010440911761,0.0,0.0,0.0,0.0
Bot-IoT,C&W,32,20,2048,2,73.41026739985682,7.276431099744514,0.0,0.9999273097332267,0.9999182283773289,0.9999273097332267,0.9999226102468546,0.9998604618312615,0.06666666666666667,0.0,0.9999170099826543,0.997672045082869,0.793006692730117,0.0,0.0,0.0,0.0,0.9999273097332267,0.9999182283773289,0.9999273097332267,0.9999226102468546,0.9998604618312615,0.06666666666666667,0.0,0.9999170099826543,0.997672045082869,0.793006692730117,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,5,1024,2,23.859484599903226,5.367762399837375,0.0,0.8583539289089192,0.8877915242530577,0.8583539289089192,0.847631312162751,0.7447348903079465,1.0,0.0,0.916701977150914,0.3871515246032956,0.37076633609053483,0.0,0.0,0.0,0.0,0.8583539289089192,0.8877915242530577,0.8583539289089192,0.847631312162751,0.7447348903079465,1.0,0.0,0.916701977150914,0.3871515246032956,0.37076633609053483,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,5,1024,3,23.358544799964875,5.312434499850497,0.0,0.8583539289089192,0.8877915242530577,0.8583539289089192,0.847631312162751,0.7447348903079465,1.0,0.0,0.916701977150914,0.3871515246032956,0.37076633609053483,0.0,0.0,0.0,0.0,0.8583539289089192,0.8877915242530577,0.8583539289089192,0.847631312162751,0.7447348903079465,1.0,0.0,0.916701977150914,0.3871515246032956,0.37076633609053483,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,5,2048,2,23.41442030016333,5.428566100075841,0.0,0.8583539289089192,0.8877915242530577,0.8583539289089192,0.847631312162751,0.7447348903079465,1.0,0.0,0.916701977150914,0.3871515246032956,0.37076633609053483,0.0,0.0,0.0,0.0,0.8583539289089192,0.8877915242530577,0.8583539289089192,0.847631312162751,0.7447348903079465,1.0,0.0,0.916701977150914,0.3871515246032956,0.37076633609053483,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,5,2048,3,23.552179099991918,5.4849178998265415,0.0,0.8583539289089192,0.8877915242530577,0.8583539289089192,0.847631312162751,0.7447348903079465,1.0,0.0,0.916701977150914,0.3871515246032956,0.37076633609053483,0.0,0.0,0.0,0.0,0.8583539289089192,0.8877915242530577,0.8583539289089192,0.847631312162751,0.7447348903079465,1.0,0.0,0.916701977150914,0.3871515246032956,0.37076633609053483,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,10,1024,2,20.354810300050303,1.3142397997435182,0.0,0.9653630878825326,0.9669564519899445,0.9653630878825326,0.9600502092750796,0.9337617792286682,0.4666666666666667,0.0,0.9709766178553751,0.47133022155285753,0.6073619527093495,0.0,0.0,0.0,0.0,0.9653630878825326,0.9669564519899445,0.9653630878825326,0.9600502092750796,0.9337617792286682,0.4666666666666667,0.0,0.9709766178553751,0.47133022155285753,0.6073619527093495,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,10,1024,3,20.64766649994999,1.4562422004528344,0.0,0.9653630878825326,0.9669564519899445,0.9653630878825326,0.9600502092750796,0.9337617792286682,0.4666666666666667,0.0,0.9709766178553751,0.47133022155285753,0.6073619527093495,0.0,0.0,0.0,0.0,0.9653630878825326,0.9669564519899445,0.9653630878825326,0.9600502092750796,0.9337617792286682,0.4666666666666667,0.0,0.9709766178553751,0.47133022155285753,0.6073619527093495,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,10,2048,2,20.511276900069788,1.3169814001303166,0.0,0.9653630878825326,0.9669564519899445,0.9653630878825326,0.9600502092750796,0.9337617792286682,0.4666666666666667,0.0,0.9709766178553751,0.47133022155285753,0.6073619527093495,0.0,0.0,0.0,0.0,0.9653630878825326,0.9669564519899445,0.9653630878825326,0.9600502092750796,0.9337617792286682,0.4666666666666667,0.0,0.9709766178553751,0.47133022155285753,0.6073619527093495,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,10,2048,3,20.578131899936125,1.4173983002547175,0.0,0.9653630878825326,0.9669564519899445,0.9653630878825326,0.9600502092750796,0.9337617792286682,0.4666666666666667,0.0,0.9709766178553751,0.47133022155285753,0.6073619527093495,0.0,0.0,0.0,0.0,0.9653630878825326,0.9669564519899445,0.9653630878825326,0.9600502092750796,0.9337617792286682,0.4666666666666667,0.0,0.9709766178553751,0.47133022155285753,0.6073619527093495,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,15,1024,2,20.162763400003314,0.7833017993252724,0.0,0.9997092389329069,0.9996999342059779,0.9997092389329069,0.9997016407434269,0.9994418000165965,0.26666666666666666,0.0,0.9690451545555607,0.706861358142546,0.7682336114333544,0.0,0.0,0.0,0.0,0.9997092389329069,0.9996999342059779,0.9997092389329069,0.9997016407434269,0.9994418000165965,0.26666666666666666,0.0,0.9690451545555607,0.706861358142546,0.7682336114333544,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,15,1024,3,19.412457699887455,0.7156100000720471,0.0,0.9996910663662135,0.9996817324537343,0.9996910663662135,0.9996834040706276,0.9994069117866935,0.26666666666666666,0.0,0.9689251441393445,0.707216080003699,0.7681547576528842,0.0,0.0,0.0,0.0,0.9996910663662135,0.9996817324537343,0.9996910663662135,0.9996834040706276,0.9994069117866935,0.26666666666666666,0.0,0.9689251441393445,0.707216080003699,0.7681547576528842,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,15,2048,2,20.18922770000063,0.8002497993875295,0.0,0.9997092389329069,0.9996999342059779,0.9997092389329069,0.9997016407434269,0.9994418000165965,0.26666666666666666,0.0,0.9691775921523806,0.7074113133467872,0.7682336114333544,0.0,0.0,0.0,0.0,0.9997092389329069,0.9996999342059779,0.9997092389329069,0.9997016407434269,0.9994418000165965,0.26666666666666666,0.0,0.9691775921523806,0.7074113133467872,0.7682336114333544,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,15,2048,3,19.355216199997813,0.7270213996525854,0.0,0.9996910663662135,0.9996817324537343,0.9996910663662135,0.9996834040706276,0.9994069117866935,0.26666666666666666,0.0,0.9690456066427521,0.7073454355039832,0.7681547576528842,0.0,0.0,0.0,0.0,0.9996910663662135,0.9996817324537343,0.9996910663662135,0.9996834040706276,0.9994069117866935,0.26666666666666666,0.0,0.9690456066427521,0.7073454355039832,0.7681547576528842,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,20,1024,2,18.863176999846473,0.615024299826473,0.0,0.9994275641491605,0.9994184045670078,0.9994275641491605,0.9994179624513896,0.9989011251543412,0.26666666666666666,0.0,0.989931711567667,0.6834207046773823,0.7670033196095195,0.0,0.0,0.0,0.0,0.9994275641491605,0.9994184045670078,0.9994275641491605,0.9994179624513896,0.9989011251543412,0.26666666666666666,0.0,0.989931711567667,0.6834207046773823,0.7670033196095195,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,20,1024,3,19.124120899941772,1.006339699961245,0.0,0.9994184778658137,0.9994094970806371,0.9994184778658137,0.9994087853438012,0.998883689295075,0.26666666666666666,0.0,0.9899620736904842,0.6767716620532259,0.7669987868173024,0.0,0.0,0.0,0.0,0.9994184778658137,0.9994094970806371,0.9994184778658137,0.9994087853438012,0.998883689295075,0.26666666666666666,0.0,0.9899620736904842,0.6767716620532259,0.7669987868173024,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,20,2048,2,18.894639500183985,0.6592026001308113,0.0,0.9994275641491605,0.9994184045670078,0.9994275641491605,0.9994179624513896,0.9989011251543412,0.26666666666666666,0.0,0.9901360299561863,0.6893217252094417,0.7670033196095195,0.0,0.0,0.0,0.0,0.9994275641491605,0.9994184045670078,0.9994275641491605,0.9994179624513896,0.9989011251543412,0.26666666666666666,0.0,0.9901360299561863,0.6893217252094417,0.7670033196095195,0.0,0.0,0.0,0.0
Bot-IoT,C&W,1,20,2048,3,18.77180580003187,0.6105884001590312,0.0,0.9994275641491605,0.9994184045670078,0.9994275641491605,0.9994179624513896,0.9989011251543412,0.26666666666666666,0.0,0.9901334819396315,0.6891768398427361,0.7670033196095195,0.0,0.0,0.0,0.0,0.9994275641491605,0.9994184045670078,0.9994275641491605,0.9994179624513896,0.9989011251543412,0.26666666666666666,0.0,0.9901334819396315,0.6891768398427361,0.7670033196095195,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,5,1024,2,30.767648400040343,7.777568700257689,0.0,0.9532419858980883,0.9568607968836375,0.9532419858980883,0.9529559057548449,0.9133364434509863,0.4,0.0,0.8927485145290067,0.5654730696131645,0.7281420890918116,0.0,0.0,0.0,0.0,0.9532419858980883,0.9568607968836375,0.9532419858980883,0.9529559057548449,0.9133364434509863,0.4,0.0,0.8927485145290067,0.5654730696131645,0.7281420890918116,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,5,1024,3,30.159949699882418,8.044347200309858,0.0,0.9532419858980883,0.9568607968836375,0.9532419858980883,0.9529559057548449,0.9133364434509863,0.4,0.0,0.8927485145290067,0.5654730696131645,0.7281420890918116,0.0,0.0,0.0,0.0,0.9532419858980883,0.9568607968836375,0.9532419858980883,0.9529559057548449,0.9133364434509863,0.4,0.0,0.8927485145290067,0.5654730696131645,0.7281420890918116,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,5,2048,2,29.899394600186497,7.700722599634901,0.0,0.9532419858980883,0.9568607968836375,0.9532419858980883,0.9529559057548449,0.9133364434509863,0.4,0.0,0.8927485145290067,0.5654730696131645,0.7281420890918116,0.0,0.0,0.0,0.0,0.9532419858980883,0.9568607968836375,0.9532419858980883,0.9529559057548449,0.9133364434509863,0.4,0.0,0.8927485145290067,0.5654730696131645,0.7281420890918116,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,5,2048,3,30.179070400074124,7.765250299824402,0.0,0.9532419858980883,0.9568607968836375,0.9532419858980883,0.9529559057548449,0.9133364434509863,0.4,0.0,0.8927485145290067,0.5654730696131645,0.7281420890918116,0.0,0.0,0.0,0.0,0.9532419858980883,0.9568607968836375,0.9532419858980883,0.9529559057548449,0.9133364434509863,0.4,0.0,0.8927485145290067,0.5654730696131645,0.7281420890918116,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,10,1024,2,24.66346490010619,1.9065441000275314,0.0,0.9938213273242713,0.9938784103265568,0.9938213273242713,0.9938106783481012,0.9881959860479668,0.26666666666666666,0.0,0.954545780241865,0.6285487814774722,0.7659809874540175,0.0,0.0,0.0,0.0,0.9938213273242713,0.9938784103265568,0.9938213273242713,0.9938106783481012,0.9881959860479668,0.26666666666666666,0.0,0.954545780241865,0.6285487814774722,0.7659809874540175,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,10,1024,3,26.073783400002867,1.906098400009796,0.0,0.9938213273242713,0.9938784103265568,0.9938213273242713,0.9938106783481012,0.9881959860479668,0.26666666666666666,0.0,0.9545896172488912,0.6292144460137001,0.7659809874540175,0.0,0.0,0.0,0.0,0.9938213273242713,0.9938784103265568,0.9938213273242713,0.9938106783481012,0.9881959860479668,0.26666666666666666,0.0,0.9545896172488912,0.6292144460137001,0.7659809874540175,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,10,2048,2,23.860545399831608,1.9197413998190314,0.0,0.9938213273242713,0.9938784103265568,0.9938213273242713,0.9938106783481012,0.9881959860479668,0.26666666666666666,0.0,0.9546393520398588,0.629236480960489,0.7659809874540175,0.0,0.0,0.0,0.0,0.9938213273242713,0.9938784103265568,0.9938213273242713,0.9938106783481012,0.9881959860479668,0.26666666666666666,0.0,0.9546393520398588,0.629236480960489,0.7659809874540175,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,10,2048,3,25.91571699990891,1.9096722002141178,0.0,0.9938213273242713,0.9938784103265568,0.9938213273242713,0.9938106783481012,0.9881959860479668,0.26666666666666666,0.0,0.9546386953943481,0.6292357968008078,0.7659809874540175,0.0,0.0,0.0,0.0,0.9938213273242713,0.9938784103265568,0.9938213273242713,0.9938106783481012,0.9881959860479668,0.26666666666666666,0.0,0.9546386953943481,0.6292357968008078,0.7659809874540175,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,15,1024,2,23.477993599837646,1.2605473997537047,0.0,0.9995093406992803,0.9994996266024556,0.9995093406992803,0.9995021746899624,0.9990580250965396,0.2,0.0,0.9841896278644832,0.7876091326771261,0.7759453880175602,0.0,0.0,0.0,0.0,0.9995093406992803,0.9994996266024556,0.9995093406992803,0.9995021746899624,0.9990580250965396,0.2,0.0,0.9841896278644832,0.7876091326771261,0.7759453880175602,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,15,1024,3,21.955452700145543,1.0075641002040356,0.0,0.9995093406992803,0.9994996266024556,0.9995093406992803,0.9995021746899624,0.9990580250965396,0.2,0.0,0.9834472343187105,0.7874820094900777,0.7759453880175602,0.0,0.0,0.0,0.0,0.9995093406992803,0.9994996266024556,0.9995093406992803,0.9995021746899624,0.9990580250965396,0.2,0.0,0.9834472343187105,0.7874820094900777,0.7759453880175602,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,15,2048,2,22.43084349995479,0.9547096996102482,0.0,0.9995093406992803,0.9994996266024556,0.9995093406992803,0.9995021746899624,0.9990580250965396,0.2,0.0,0.984274509868877,0.7878739027596446,0.7759453880175602,0.0,0.0,0.0,0.0,0.9995093406992803,0.9994996266024556,0.9995093406992803,0.9995021746899624,0.9990580250965396,0.2,0.0,0.984274509868877,0.7878739027596446,0.7759453880175602,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,15,2048,3,21.847632500110194,1.0334553997963667,0.0,0.9995093406992803,0.9994996266024556,0.9995093406992803,0.9995021746899624,0.9990580250965396,0.2,0.0,0.9843888008032776,0.788012353201616,0.7759453880175602,0.0,0.0,0.0,0.0,0.9995093406992803,0.9994996266024556,0.9995093406992803,0.9995021746899624,0.9990580250965396,0.2,0.0,0.9843888008032776,0.788012353201616,0.7759453880175602,0.0,0.0,0.0,0.0
Bot-IoT,C&W,2,20,1024,2,21.495199400000274,0.902861200273037,0.0,0.9997546703496402,0.9997422211317872,0.9997546703496402,0.999745895151902,0.9995290293942478,0.3333333333333333,9.08752192364664e-06,0.9948725770049377,0.7244787195231321,0.7531565951090913,0.0,0.0,0.0003713330857779428,0.0,0.9997546703496402,0.9997422211317872,0.9997546703496402,0.999745895151902,0.9995290293942478,0.3333333333333333,9.08752192364664e-06,0.9948725770049377,0.7244787195231321,0.7531565951090913,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,C&W,2,20,1024,3,20.673887700075284,0.791031900094822,0.0,0.9997637566329869,0.9997513111817404,0.9997637566329869,0.9997549829070991,0.9995464749998866,0.3333333333333333,9.08752192364664e-06,0.9958708132922689,0.7210332786767256,0.7531603439978463,0.0,0.0,0.0003713330857779428,0.0,0.9997637566329869,0.9997513111817404,0.9997637566329869,0.9997549829070991,0.9995464749998866,0.3333333333333333,9.08752192364664e-06,0.9958708132922689,0.7210332786767256,0.7531603439978463,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,C&W,2,20,2048,2,20.607474300079048,0.7662313999608159,0.0,0.9997637566329869,0.999751322044688,0.9997637566329869,0.9997549933145691,0.9995464753066238,0.3333333333333333,9.08752192364664e-06,0.9963825324251078,0.7332901398135124,0.753125330597501,0.0,0.0,0.0003713330857779428,0.0,0.9997637566329869,0.999751322044688,0.9997637566329869,0.9997549933145691,0.9995464753066238,0.3333333333333333,9.08752192364664e-06,0.9963825324251078,0.7332901398135124,0.753125330597501,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,C&W,2,20,2048,3,22.042784299934283,1.0304284000303596,0.0,0.9997728429163335,0.9997604089289592,0.9997728429163335,0.9997640798528313,0.9995639192631592,0.3333333333333333,9.08752192364664e-06,0.99703033569428,0.7066804703015632,0.753129078901208,0.0,0.0,0.0003713330857779428,0.0,0.9997728429163335,0.9997604089289592,0.9997728429163335,0.9997640798528313,0.9995639192631592,0.3333333333333333,9.08752192364664e-06,0.99703033569428,0.7066804703015632,0.753129078901208,0.0,0.0,0.0003713330857779428,0.0
Bot-IoT,C&W,4,5,1024,2,43.800136300036684,5.884061200078577,0.0,0.9787290106854692,0.9791967892811322,0.9787290106854692,0.9742698800056007,0.9591236796699072,0.5333333333333333,0.0,0.8980593904230061,0.5066189701322863,0.6142013434769112,0.0,0.0,0.0,0.0,0.9787290106854692,0.9791967892811322,0.9787290106854692,0.9742698800056007,0.9591236796699072,0.5333333333333333,0.0,0.8980593904230061,0.5066189701322863,0.6142013434769112,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,5,1024,3,45.15018070000224,6.354607099900022,0.0,0.9787290106854692,0.9791967892811322,0.9787290106854692,0.9742698800056007,0.9591236796699072,0.5333333333333333,0.0,0.8980593904230061,0.5066189701322863,0.6142013434769112,0.0,0.0,0.0,0.0,0.9787290106854692,0.9791967892811322,0.9787290106854692,0.9742698800056007,0.9591236796699072,0.5333333333333333,0.0,0.8980593904230061,0.5066189701322863,0.6142013434769112,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,5,2048,2,44.33789570000954,5.789350400213152,0.0,0.9787290106854692,0.9791967892811322,0.9787290106854692,0.9742698800056007,0.9591236796699072,0.5333333333333333,0.0,0.8980593904230061,0.5066189701322863,0.6142013434769112,0.0,0.0,0.0,0.0,0.9787290106854692,0.9791967892811322,0.9787290106854692,0.9742698800056007,0.9591236796699072,0.5333333333333333,0.0,0.8980593904230061,0.5066189701322863,0.6142013434769112,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,5,2048,3,44.66214179992676,5.809981100028381,0.0,0.9787290106854692,0.9791967892811322,0.9787290106854692,0.9742698800056007,0.9591236796699072,0.5333333333333333,0.0,0.8980593904230061,0.5066189701322863,0.6142013434769112,0.0,0.0,0.0,0.0,0.9787290106854692,0.9791967892811322,0.9787290106854692,0.9742698800056007,0.9591236796699072,0.5333333333333333,0.0,0.8980593904230061,0.5066189701322863,0.6142013434769112,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,10,1024,2,30.972816199995577,2.319059200119227,0.0,0.9962927963945628,0.9963087692016502,0.9962927963945628,0.9962870118217285,0.9929049123959777,0.06666666666666667,0.0,0.9594323691519648,0.7188205289627576,0.7914002385729383,0.0,0.0,0.0,0.0,0.9962927963945628,0.9963087692016502,0.9962927963945628,0.9962870118217285,0.9929049123959777,0.06666666666666667,0.0,0.9594323691519648,0.7188205289627576,0.7914002385729383,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,10,1024,3,30.66674409992993,2.154532999964431,0.0,0.9962927963945628,0.9963087692016502,0.9962927963945628,0.9962870118217285,0.9929049123959777,0.06666666666666667,0.0,0.959477093291295,0.7188688165409027,0.7914002385729383,0.0,0.0,0.0,0.0,0.9962927963945628,0.9963087692016502,0.9962927963945628,0.9962870118217285,0.9929049123959777,0.06666666666666667,0.0,0.959477093291295,0.7188688165409027,0.7914002385729383,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,10,2048,2,30.266026300145313,2.0619910995010287,0.0,0.9962927963945628,0.9963087692016502,0.9962927963945628,0.9962870118217285,0.9929049123959777,0.06666666666666667,0.0,0.9594323691519648,0.7188205289627576,0.7914002385729383,0.0,0.0,0.0,0.0,0.9962927963945628,0.9963087692016502,0.9962927963945628,0.9962870118217285,0.9929049123959777,0.06666666666666667,0.0,0.9594323691519648,0.7188205289627576,0.7914002385729383,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,10,2048,3,31.19338750001043,2.2598105997312814,0.0,0.9962927963945628,0.9963087692016502,0.9962927963945628,0.9962870118217285,0.9929049123959777,0.06666666666666667,0.0,0.9594576151202234,0.7188378807134884,0.7914002385729383,0.0,0.0,0.0,0.0,0.9962927963945628,0.9963087692016502,0.9962927963945628,0.9962870118217285,0.9929049123959777,0.06666666666666667,0.0,0.9594576151202234,0.7188378807134884,0.7914002385729383,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,15,1024,2,26.429581800010055,1.460470300167799,0.0,0.9998001017663735,0.9997910409122661,0.9998001017663735,0.9997940405100297,0.999616276154028,0.2,0.0,0.991445645763044,0.7674643923943878,0.777526053433086,0.0,0.0,0.0,0.0,0.9998001017663735,0.9997910409122661,0.9998001017663735,0.9997940405100297,0.999616276154028,0.2,0.0,0.991445645763044,0.7674643923943878,0.777526053433086,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,15,1024,3,26.887806500075385,1.5145314999390393,0.0,0.9997910154830268,0.9997819590826744,0.9997910154830268,0.9997849541028773,0.9995988366751968,0.2,0.0,0.9915036412955672,0.7674972376195988,0.7775223051330341,0.0,0.0,0.0,0.0,0.9997910154830268,0.9997819590826744,0.9997910154830268,0.9997849541028773,0.9995988366751968,0.2,0.0,0.9915036412955672,0.7674972376195988,0.7775223051330341,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,15,2048,2,26.205569799989462,1.4802990998141468,0.0,0.9998001017663735,0.9997910409122661,0.9998001017663735,0.9997940405100297,0.999616276154028,0.2,0.0,0.9919592406971567,0.7678183233321829,0.777526053433086,0.0,0.0,0.0,0.0,0.9998001017663735,0.9997910409122661,0.9998001017663735,0.9997940405100297,0.999616276154028,0.2,0.0,0.9919592406971567,0.7678183233321829,0.777526053433086,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,15,2048,3,28.892000199994072,1.6989784000907093,0.0,0.9998001017663735,0.9997910409122661,0.9998001017663735,0.9997940405100297,0.999616276154028,0.2,0.0,0.9920927754472177,0.7679124091694355,0.777526053433086,0.0,0.0,0.0,0.0,0.9998001017663735,0.9997910409122661,0.9998001017663735,0.9997940405100297,0.999616276154028,0.2,0.0,0.9920927754472177,0.7679124091694355,0.777526053433086,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,20,1024,2,24.220408000051975,1.2065689999144524,0.0,0.9999091371665334,0.9999000486909408,0.9999091371665334,0.9999044312962276,0.9998255733843323,0.06666666666666667,0.0,0.9995032260955288,0.8050597132706411,0.792928336238782,0.0,0.0,0.0,0.0,0.9999091371665334,0.9999000486909408,0.9999091371665334,0.9999044312962276,0.9998255733843323,0.06666666666666667,0.0,0.9995032260955288,0.8050597132706411,0.792928336238782,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,20,1024,3,23.965178799815476,1.2571686001028866,0.0,0.99991822344988,0.999909133794645,0.99991822344988,0.9999135175596001,0.9998430155299715,0.06666666666666667,0.0,0.9995142816690634,0.8050658862069155,0.7929320844204206,0.0,0.0,0.0,0.0,0.99991822344988,0.999909133794645,0.99991822344988,0.9999135175596001,0.9998430155299715,0.06666666666666667,0.0,0.9995142816690634,0.8050658862069155,0.7929320844204206,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,20,2048,2,24.11586089991033,1.2513488000258803,0.0,0.99991822344988,0.999909138352065,0.99991822344988,0.9999135215700069,0.9998430175513298,0.06666666666666667,0.0,0.9996083814443495,0.8035193028989234,0.792967521364916,0.0,0.0,0.0,0.0,0.99991822344988,0.999909138352065,0.99991822344988,0.9999135215700069,0.9998430175513298,0.06666666666666667,0.0,0.9996083814443495,0.8035193028989234,0.792967521364916,0.0,0.0,0.0,0.0
Bot-IoT,C&W,4,20,2048,3,23.858066600048915,1.222022800007835,0.0,0.9999273097332267,0.9999182232724632,0.9999273097332267,0.999922607833386,0.9998604593958644,0.06666666666666667,0.0,0.9996414360067121,0.8052246471331994,0.7929712695465575,0.0,0.0,0.0,0.0,0.9999273097332267,0.9999182232724632,0.9999273097332267,0.999922607833386,0.9998604593958644,0.06666666666666667,0.0,0.9996414360067121,0.8052246471331994,0.7929712695465575,0.0,0.0,0.0,0.0
Bot-IoT,C&W,8,5,1024,2,68.80956089985557,7.149662800133228,0.0,0.9997364977829468,0.999727482022327,0.9997364977829468,0.9997187493379256,0.99949417748629,0.5333333333333333,0.0,0.913251902163073,0.6252962850820116,0.726968707413659,0.0,0.0,0.0,0.0,0.9997364977829468,0.999727482022327,0.9997364977829468,0.9997187493379256,0.99949417748629,0.5333333333333333,0.0,0.913251902163073,0.6252962850820116,0.726968707413659,0.0,0.0,0.0,0.0
Bot-IoT,C&W,8,5,1024,3,70.59969359985553,7.234985500341281,0.0,0.9997364977829468,0.999727482022327,0.9997364977829468,0.9997187493379256,0.99949417748629,0.5333333333333333,0.0,0.913251902163073,0.6252962850820116,0.726968707413659,0.0,0.0,0.0,0.0,0.9997364977829468,0.999727482022327,0.9997364977829468,0.9997187493379256,0.99949417748629,0.5333333333333333,0.0,0.913251902163073,0.6252962850820116,0.726968707413659,0.0,0.0,0.0,0.0
